codigo_embalse,region,volumen_util,capacidad_util,volumen_total,VertimientosEnergia,fecha,vertimientos,duracion,etiqueta
ALTOANCH,Valle,33343000,35110192,41086700,0.0,2013-06-03,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2688502400,3992426064,2688502400,0.0,2013-06-02,0.0,P1D,0
ALTOANCH,Valle,35711500,35110192,43455200,0.0,2013-06-02,0.0,P1D,0
PORCE3,Antioquia,49399000,108095201,74426800,0.0,2013-05-30,0.0,P1D,0
PRADO,Centro,34571400,59469968,79009900,0.0,2013-05-30,0.0,P1D,0
PLAYAS,Antioquia,78702500,98503023,116466300,0.0,2013-05-30,0.0,P1D,0
CHUZA,Oriente,577291400,1044556840,634836400,0.0,2013-05-30,0.0,P1D,0
MIEL1,Caldas,108683300,235260926,135461900,0.0,2013-05-29,0.0,P1D,0
PLAYAS,Antioquia,71165400,98503023,108929200,0.0,2013-05-29,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2688240000,3992426064,2688240000,0.0,2013-05-29,0.0,P1D,0
AGREGADO_SIN,Colombia,7457883500,15169264945,8588248800,694568.875,2013-05-29,694568.88,P1D,1
URRA1,Caribe,74530100,192324924,121698700,0.0,2013-05-28,0.0,P1D,0
SALVAJIN,Valle,116759800,192899152,142300100,0.0,2013-05-28,0.0,P1D,0
AGREGADO_SIN,Colombia,7443786700,15169264945,8574151900,0.0,2013-05-28,0.0,P1D,0
PORCE2,Antioquia,32085800,133945086,98805200,0.0,2013-05-27,0.0,,0
ESMERALD,Oriente,232718900,1066299904,272887800,0.0,2013-05-27,0.0,P1D,0
CALIMA1,Valle,92225000,222285936,144936400,0.0,2013-05-27,0.0,P1D,0
ALTOANCH,Valle,36570600,35110192,44314200,0.0,2013-05-25,0.0,P1D,0
TRONERAS,Antioquia,35173600,63534822,63786500,0.0,2013-05-25,0.0,P1D,0
PORCE3,Antioquia,55517200,108095201,80545000,0.0,2013-05-25,0.0,P1D,0
CHUZA,Oriente,538621200,1044556840,596166200,0.0,2013-05-24,0.0,P1D,0
MIEL1,Caldas,88838500,235260926,115617200,0.0,2013-05-24,0.0,P1D,0
GUAVIO,Oriente,745899100,2095258858,796349100,0.0,2013-05-23,0.0,P1D,0
RIOGRAN2,Antioquia,141744100,492452807,311849900,0.0,2013-05-22,0.0,P1D,0
MIRAFLOR,Antioquia,56881800,304387239,72845200,0.0,2013-05-22,0.0,P1D,0
CALIMA1,Valle,86712600,222285936,139424000,0.0,2013-05-22,0.0,P1D,0
ESMERALD,Oriente,207021000,1066299904,247189800,0.0,2013-05-22,0.0,P1D,0
ALTOANCH,Valle,37073700,35110192,44817300,0.0,2013-05-22,0.0,P1D,0
GUAVIO,Oriente,705290400,2095258858,755740500,0.0,2013-05-21,0.0,P1D,0
MUNA,Centro,48135200,56025812,49838600,0.0,2013-05-21,0.0,P1D,0
BETANIA,Centro,109179800,140252238,195515800,0.0,2013-05-21,0.0,,0
PUNCHINA,Antioquia,36137800,81086719,44184000,0.0,2013-05-21,0.0,P1D,0
CHUZA,Oriente,506211900,1044556840,563756900,0.0,2013-05-21,0.0,P1D,0
CHUZA,Oriente,496774500,1044556840,554319500,0.0,2013-05-20,0.0,P1D,0
AGREGADO_SIN,Colombia,6584545800,15169264945,7714911300,0.0,2013-05-20,0.0,P1D,0
PRADO,Centro,26068700,59469968,70507100,0.0,2013-05-20,0.0,P1D,0
CHUZA,Oriente,490329400,1044556840,547874400,0.0,2013-05-19,0.0,P1D,0
PORCE2,Antioquia,21658200,133945086,88377600,0.0,2013-05-19,0.0,,0
AGREGADO_BOGOTA,Centro,2649652600,3992426064,2649652600,0.0,2013-05-19,0.0,P1D,0
PORCE3,Antioquia,35738300,108095201,60766100,0.0,2013-05-17,0.0,P1D,0
MUNA,Centro,41073300,56025812,42776700,0.0,2013-05-16,0.0,P1D,0
ALTOANCH,Valle,17892600,35110192,25636200,0.0,2013-05-15,0.0,P1D,0
MIRAFLOR,Antioquia,46797200,304387239,62760600,0.0,2013-05-15,0.0,P1D,0
MIEL1,Caldas,60134300,235260926,86913000,0.0,2013-05-15,0.0,P1D,0
CALIMA1,Valle,80028500,222285936,132739900,0.0,2013-05-15,0.0,P1D,0
AGREGADO_SIN,Colombia,6163029500,15169264945,7293395000,0.0,2013-05-15,0.0,P1D,0
GUAVIO,Oriente,509045800,2095258858,559495900,0.0,2013-05-14,0.0,P1D,0
CHUZA,Oriente,435500600,1044556840,493045600,0.0,2013-05-13,0.0,P1D,0
RIOGRAN2,Antioquia,90301500,492452807,260407200,0.0,2013-05-13,0.0,P1D,0
SALVAJIN,Valle,93547300,192899152,119087700,0.0,2013-05-13,0.0,P1D,0
MIRAFLOR,Antioquia,39529200,304387239,55492600,0.0,2013-05-13,0.0,P1D,0
MUNA,Centro,41073300,56025812,42776700,0.0,2013-05-12,0.0,P1D,0
SALVAJIN,Valle,92567500,192899152,118107800,0.0,2013-05-12,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2634856600,3992426064,2634856600,0.0,2013-05-12,0.0,P1D,0
PRADO,Centro,26528000,59469968,70966400,0.0,2013-05-12,0.0,P1D,0
MIRAFLOR,Antioquia,38175100,304387239,54138400,0.0,2013-05-11,0.0,P1D,0
BETANIA,Centro,94022600,140252238,180358700,0.0,2013-05-09,0.0,,0
PRADO,Centro,25747400,59469968,70185900,0.0,2013-05-09,0.0,P1D,0
PENOL,Antioquia,1471064500,4109791052,1751558700,0.0,2013-05-09,0.0,P1D,0
PLAYAS,Antioquia,55625100,98503023,93388900,0.0,2013-05-09,0.0,P1D,0
TRONERAS,Antioquia,12047400,63534822,40660400,0.0,2013-05-09,0.0,P1D,0
GUAVIO,Oriente,491522100,2095258858,541972100,0.0,2013-05-09,0.0,P1D,0
ESMERALD,Oriente,158286200,1066299904,198455000,0.0,2013-05-09,0.0,P1D,0
RIOGRAN2,Antioquia,97054300,492452807,267160000,0.0,2013-05-07,0.0,P1D,0
PLAYAS,Antioquia,67606500,98503023,105370200,0.0,2013-05-07,0.0,P1D,0
PORCE2,Antioquia,33864500,133945086,100584000,0.0,2013-05-07,0.0,,0
MIRAFLOR,Antioquia,34485300,304387239,50448700,0.0,2013-05-06,0.0,P1D,0
PLAYAS,Antioquia,83487600,98503023,121251400,0.0,2013-05-06,0.0,P1D,0
ESMERALD,Oriente,137657900,1066299904,177826700,0.0,2013-05-06,0.0,P1D,0
PENOL,Antioquia,1434834200,4109791052,1715328400,0.0,2013-05-05,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2611488800,3992426064,2611488800,0.0,2013-05-05,0.0,P1D,0
PORCE2,Antioquia,9038200,140384662,78965300,0.0,2013-07-05,0.0,,0
ALTOANCH,Valle,20936000,35110192,28679700,0.0,2013-07-05,0.0,P1D,0
SANLOREN,Antioquia,181567000,445314980,238616500,0.0,2013-07-05,0.0,P1D,0
ALTOANCH,Valle,20899200,35110192,28642800,0.0,2013-07-04,0.0,P1D,0
MIRAFLOR,Antioquia,76584300,304368133,92546600,0.0,2013-07-04,0.0,P1D,0
SALVAJIN,Valle,148580700,192899152,174121000,0.0,2013-07-03,0.0,P1D,0
PRADO,Centro,36623300,59469968,81061700,0.0,2013-07-02,0.0,P1D,0
PORCE3,Antioquia,59945500,108095201,84973300,0.0,2013-07-02,0.0,P1D,0
SALVAJIN,Valle,147819500,192899152,173359800,0.0,2013-07-01,0.0,P1D,0
PORCE2,Antioquia,23511400,133945086,90230800,0.0,2013-06-30,0.0,,0
PORCE3,Antioquia,73642900,108095201,98670700,0.0,2013-06-29,0.0,P1D,0
TRONERAS,Antioquia,17425900,63534822,46038800,0.0,2013-06-29,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2678600100,3992426064,2678600100,0.0,2013-06-28,0.0,P1D,0
MUNA,Centro,37137200,56025812,38840600,0.0,2013-06-26,0.0,P1D,0
MIRAFLOR,Antioquia,67090700,304387239,83054100,0.0,2013-06-25,0.0,P1D,0
MIRAFLOR,Antioquia,65513500,304387239,81476900,0.0,2013-06-24,0.0,P1D,0
MIRAFLOR,Antioquia,61788700,304387239,77752100,0.0,2013-06-23,0.0,P1D,0
SALVAJIN,Valle,144736000,192899152,170276300,0.0,2013-06-23,0.0,P1D,0
MIEL1,Caldas,108027700,235260926,134806300,0.0,2013-06-23,0.0,P1D,0
ESMERALD,Oriente,282774600,1066299904,322943400,0.0,2013-06-22,0.0,P1D,0
MIRAFLOR,Antioquia,60577900,304387239,76541300,0.0,2013-06-22,0.0,P1D,0
PORCE3,Antioquia,97011600,108095201,122039400,0.0,2013-06-22,0.0,P1D,0
AGREGADO_SIN,Colombia,7708558100,15169264945,8838923200,0.0,2013-06-21,0.0,P1D,0
PLAYAS,Antioquia,79209800,98503023,116973600,0.0,2013-06-21,0.0,P1D,0
TRONERAS,Antioquia,20959500,63534822,49572500,0.0,2013-06-20,0.0,P1D,0
MIEL1,Caldas,104036500,235260926,130815200,0.0,2013-06-20,0.0,P1D,0
CALIMA1,Valle,106285700,222285936,158997100,0.0,2013-06-19,0.0,P1D,0
AGREGADO_SIN,Colombia,7758240700,15169264945,8888606000,14903721.6,2013-06-19,14903721.6,P1D,1
TRONERAS,Antioquia,26436700,63534822,55049700,0.0,2013-06-18,0.0,P1D,0
GUAVIO,Oriente,1060205500,2095258858,1110655500,0.0,2013-06-18,0.0,P1D,0
MUNA,Centro,51753700,56025812,53457000,0.0,2013-06-17,0.0,P1D,0
BETANIA,Centro,98523100,140252238,184859100,0.0,2013-06-17,0.0,,0
PRADO,Centro,36477000,59469968,80915500,0.0,2013-06-17,0.0,P1D,0
ESMERALD,Oriente,282114200,1066299904,322283000,0.0,2013-06-17,0.0,P1D,0
PLAYAS,Antioquia,71165400,98503023,108929200,0.0,2013-06-16,0.0,P1D,0
PRADO,Centro,36329400,59469968,80767800,0.0,2013-06-16,0.0,P1D,0
PORCE3,Antioquia,87703200,108095201,112731000,0.0,2013-06-15,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2700646700,3992426064,2700646700,0.0,2013-06-15,0.0,P1D,0
MUNA,Centro,53272900,56025812,54976200,0.0,2013-06-15,0.0,P1D,0
ESMERALD,Oriente,263836200,1066299904,304005000,0.0,2013-06-14,0.0,P1D,0
SALVAJIN,Valle,141359000,192899152,166899300,0.0,2013-06-14,0.0,P1D,0
TRONERAS,Antioquia,17872000,63534822,46484900,0.0,2013-06-14,0.0,P1D,0
CALIMA1,Valle,105034000,222285936,157745500,0.0,2013-06-14,0.0,P1D,0
CALIMA1,Valle,104363000,222285936,157074400,0.0,2013-06-13,0.0,P1D,0
PLAYAS,Antioquia,84018400,98503023,121782200,0.0,2013-06-12,0.0,P1D,0
MUNA,Centro,54189000,56025812,55892300,0.0,2013-06-12,0.0,P1D,0
BETANIA,Centro,102179900,140252238,188515900,0.0,2013-06-11,0.0,,0
TRONERAS,Antioquia,17872000,63534822,46484900,0.0,2013-06-10,0.0,P1D,0
PRADO,Centro,35937100,59469968,80375500,0.0,2013-06-10,0.0,P1D,0
ALTOANCH,Valle,22789100,35110192,30532700,0.0,2013-06-10,0.0,P1D,0
MIRAFLOR,Antioquia,58857300,304387239,74820700,0.0,2013-06-09,0.0,P1D,0
PUNCHINA,Antioquia,14230200,81086719,22276400,0.0,2013-06-09,0.0,P1D,0
GUAVIO,Oriente,984565500,2095258858,1035015600,0.0,2013-06-09,0.0,P1D,0
AGREGADO_SIN,Colombia,7595886900,15169264945,8726251900,0.0,2013-06-08,0.0,P1D,0
PORCE2,Antioquia,45365000,133945086,112084400,0.0,2013-06-08,0.0,,0
AGREGADO_BOGOTA,Centro,2692880400,3992426064,2692880400,0.0,2013-06-08,0.0,P1D,0
PORCE2,Antioquia,35931500,133945086,102650900,0.0,2013-06-07,0.0,,0
BETANIA,Centro,104437100,140252238,190773100,0.0,2013-06-07,0.0,,0
URRA1,Caribe,77688900,192324924,124857600,0.0,2013-06-07,0.0,P1D,0
SANLOREN,Antioquia,186570300,445298182,243617700,0.0,2013-06-06,0.0,P1D,0
PORCE2,Antioquia,48995600,133945086,115715000,0.0,2013-06-05,0.0,,0
PRADO,Centro,35986300,59469968,80424700,0.0,2013-06-05,0.0,P1D,0
ALTOANCH,Valle,4552900,35110192,12296500,0.0,2013-08-05,0.0,P1D,0
PRADO,Centro,30589400,59469968,75027800,0.0,2013-08-05,0.0,P1D,0
MIEL1,Caldas,109857500,235260926,136636200,0.0,2013-08-05,0.0,P1D,0
SALVAJIN,Valle,135081200,192899152,160621500,0.0,2013-08-04,0.0,P1D,0
RIOGRAN2,Antioquia,126943000,501549587,300191100,0.0,2013-08-03,0.0,P1D,0
PORCE3,Antioquia,37494700,108095201,62522600,0.0,2013-08-03,0.0,P1D,0
MIRAFLOR,Antioquia,100037200,304368133,115999500,0.0,2013-08-02,0.0,P1D,0
SALVAJIN,Valle,136650600,192899152,162191000,0.0,2013-08-02,0.0,P1D,0
URRA1,Caribe,113148500,192324924,160317200,0.0,2013-08-01,0.0,P1D,0
PLAYAS,Antioquia,101723700,98513081,139491300,338191.2,2013-08-01,338191.2,P1D,1
SANLOREN,Antioquia,197526000,445314980,254575500,0.0,2013-08-01,0.0,P1D,0
PENOL,Antioquia,1701707500,4113703610,1982468700,0.0,2013-08-01,0.0,P1D,0
ALTOANCH,Valle,1067700,35110192,8811300,0.0,2013-08-01,0.0,P1D,0
URRA1,Caribe,109144800,192324924,156313400,0.0,2013-07-31,0.0,P1D,0
SALVAJIN,Valle,138599300,192899152,164139600,0.0,2013-07-30,0.0,P1D,0
MIEL1,Caldas,108542600,235260926,135321300,0.0,2013-07-29,0.0,P1D,0
PRADO,Centro,32448500,59469968,76886900,0.0,2013-07-29,0.0,P1D,0
PORCE2,Antioquia,22350200,139961544,92728900,0.0,2013-07-29,0.0,,0
BETANIA,Centro,95322900,140252238,181658900,0.0,2013-07-28,0.0,,0
MUNA,Centro,49636000,56025812,51339300,0.0,2013-07-28,0.0,P1D,0
SALVAJIN,Valle,139393700,192899152,164934000,0.0,2013-07-27,0.0,P1D,0
URRA1,Caribe,90512300,192324924,137680900,0.0,2013-07-26,0.0,P1D,0
MIRAFLOR,Antioquia,95184700,304368133,111147100,0.0,2013-07-26,0.0,P1D,0
PUNCHINA,Antioquia,21540300,81086719,29586500,0.0,2013-07-25,0.0,P1D,0
AGREGADO_SIN,Colombia,8324197700,15108790331,9461635000,465952.32,2013-07-25,465952.32,P1D,1
CHUZA,Oriente,697951800,965052668,755496800,0.0,2013-07-24,0.0,P1D,0
BETANIA,Centro,121898400,140252238,208234500,0.0,2013-07-22,0.0,,0
MUNA,Centro,50542900,56025812,52246300,0.0,2013-07-21,0.0,P1D,0
CALIMA1,Valle,111356000,222285936,164067400,0.0,2013-07-21,0.0,P1D,0
PLAYAS,Antioquia,99263300,98513081,137030900,0.0,2013-07-21,0.0,P1D,0
ESMERALD,Oriente,528779600,1066299904,568948400,0.0,2013-07-21,0.0,P1D,0
RIOGRAN2,Antioquia,185987800,501549587,359235800,0.0,2013-07-20,0.0,P1D,0
GUAVIO,Oriente,1223472400,2095258858,1273922500,0.0,2013-07-20,0.0,P1D,0
PORCE3,Antioquia,45917600,108095201,70945400,0.0,2013-07-19,0.0,P1D,0
AGREGADO_SIN,Colombia,8253617800,15108790331,9391054700,0.0,2013-07-19,0.0,P1D,0
CHUZA,Oriente,673506700,965052668,731051700,0.0,2013-07-19,0.0,P1D,0
PUNCHINA,Antioquia,30973300,81086719,39019500,0.0,2013-07-18,0.0,P1D,0
PORCE2,Antioquia,15030800,139961544,85409600,0.0,2013-07-18,0.0,,0
TRONERAS,Antioquia,15879500,63530834,44490700,0.0,2013-07-18,0.0,P1D,0
RIOGRAN2,Antioquia,188222100,501549587,361470100,0.0,2013-07-18,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2623628500,3992426064,2623628500,0.0,2013-07-18,0.0,P1D,0
URRA1,Caribe,90475500,192324924,137644100,0.0,2013-07-17,0.0,P1D,0
PORCE3,Antioquia,30702800,108095201,55730600,0.0,2013-07-17,0.0,P1D,0
SANLOREN,Antioquia,194583400,445314980,251632900,0.0,2013-07-16,0.0,P1D,0
SALVAJIN,Valle,151968700,192899152,177509100,0.0,2013-07-15,0.0,P1D,0
SANLOREN,Antioquia,191296200,445314980,248345700,0.0,2013-07-15,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2622173700,3992426064,2622173700,0.0,2013-07-14,0.0,P1D,0
TRONERAS,Antioquia,3284900,63530834,31896000,0.0,2013-07-14,0.0,P1D,0
CALIMA1,Valle,110418600,222285936,163130100,0.0,2013-07-14,0.0,P1D,0
SANLOREN,Antioquia,193310900,445314980,250360400,0.0,2013-07-13,0.0,P1D,0
BETANIA,Centro,102667900,140252238,189003900,0.0,2013-07-13,0.0,,0
SALVAJIN,Valle,153067600,192899152,178608000,0.0,2013-07-12,0.0,P1D,0
BETANIA,Centro,108358800,140252238,194694800,0.0,2013-07-12,0.0,,0
SANLOREN,Antioquia,180506600,445314980,237556100,0.0,2013-07-11,0.0,P1D,0
PENOL,Antioquia,1923647100,4113703610,2204408300,0.0,2013-07-11,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2618274500,3992426064,2618274500,0.0,2013-07-11,0.0,P1D,0
TRONERAS,Antioquia,15207300,63530834,43818400,0.0,2013-07-10,0.0,P1D,0
MIEL1,Caldas,118703200,235260926,145481900,0.0,2013-07-10,0.0,P1D,0
SALVAJIN,Valle,150053300,192899152,175593600,0.0,2013-07-09,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2626188100,3992426064,2626188100,0.0,2013-07-08,0.0,P1D,0
PUNCHINA,Antioquia,36355700,81086719,44401900,0.0,2013-07-08,0.0,P1D,0
RIOGRAN2,Antioquia,233607300,501535804,406850600,0.0,2013-07-08,0.0,P1D,0
TRONERAS,Antioquia,14742100,63530834,43353300,0.0,2013-07-07,0.0,P1D,0
ALTOANCH,Valle,19438800,35110192,27182500,0.0,2013-07-07,0.0,P1D,0
CHUZA,Oriente,612555000,965052668,670100000,0.0,2013-07-06,0.0,P1D,0
CALIMA1,Valle,115132100,222285936,167843600,0.0,2013-09-04,0.0,P1D,0
MIEL1,Caldas,138768900,235260926,165547600,0.0,2013-09-04,0.0,P1D,0
BETANIA,Centro,93008200,140252238,179344200,0.0,2013-09-04,0.0,,0
SANLOREN,Antioquia,234984600,445314980,292034200,0.0,2013-09-04,0.0,P1D,0
BETANIA,Centro,93560800,140252238,179896800,0.0,2013-09-03,0.0,,0
RIOGRAN2,Antioquia,198462000,501549587,371710000,0.0,2013-09-03,0.0,P1D,0
RIOGRAN2,Antioquia,202020800,501549587,375268800,0.0,2013-09-02,0.0,P1D,0
SANLOREN,Antioquia,239226200,445314980,296275800,0.0,2013-09-02,0.0,P1D,0
PUNCHINA,Antioquia,45297900,81086719,53344100,0.0,2013-09-01,0.0,P1D,0
CALIMA1,Valle,115132100,222285936,167843600,0.0,2013-09-01,0.0,P1D,0
RIOGRAN2,Antioquia,201700600,501549587,374948600,0.0,2013-09-01,0.0,P1D,0
BETANIA,Centro,112508900,140252238,198844900,0.0,2013-08-30,0.0,,0
GUAVIO,Oriente,1736874200,2095258858,1787324300,0.0,2013-08-29,0.0,P1D,0
TRONERAS,Antioquia,53590200,63530834,82201400,0.0,2013-08-28,0.0,P1D,0
MIEL1,Caldas,135420700,235260926,162199300,0.0,2013-08-28,0.0,P1D,0
PUNCHINA,Antioquia,55663500,81086719,63709700,0.0,2013-08-28,0.0,P1D,0
MUNA,Centro,38803700,56025812,40507100,0.0,2013-08-28,0.0,P1D,0
MIRAFLOR,Antioquia,145534700,304368133,161497000,0.0,2013-08-28,0.0,P1D,0
BETANIA,Centro,105231900,140252238,191567900,0.0,2013-08-27,0.0,,0
AGREGADO_BOGOTA,Centro,2662017900,3992426064,2662017900,0.0,2013-08-27,0.0,P1D,0
CHUZA,Oriente,738509500,965052668,796054500,0.0,2013-08-27,0.0,P1D,0
SALVAJIN,Valle,112765600,192899152,138305900,0.0,2013-08-27,0.0,P1D,0
BETANIA,Centro,95509400,140252238,181845400,0.0,2013-08-26,0.0,,0
PRADO,Centro,30921500,59469968,75360000,0.0,2013-08-26,0.0,P1D,0
MIEL1,Caldas,136036100,235260926,162814800,0.0,2013-08-26,0.0,P1D,0
SALVAJIN,Valle,114124600,192899152,139665000,0.0,2013-08-25,0.0,P1D,0
SANLOREN,Antioquia,283259400,445314980,340308900,0.0,2013-08-25,0.0,P1D,0
PLAYAS,Antioquia,110237100,98513081,148004700,1351637.496,2013-08-25,1351637.5,P1D,1
PENOL,Antioquia,1807680800,4113703610,2088442100,0.0,2013-08-24,0.0,P1D,0
URRA1,Caribe,126713000,192324924,173881600,0.0,2013-08-24,0.0,P1D,0
TRONERAS,Antioquia,65738800,63530834,94350000,225638.4,2013-08-23,225638.4,P1D,1
MUNA,Centro,50239100,56025812,51942400,0.0,2013-08-22,0.0,P1D,0
CHUZA,Oriente,732110500,965052668,789655500,0.0,2013-08-22,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2656429100,3992426064,2656429100,0.0,2013-08-21,0.0,P1D,0
CHUZA,Oriente,731143800,965052668,788688800,0.0,2013-08-21,0.0,P1D,0
SALVAJIN,Valle,119915300,192899152,145455600,0.0,2013-08-20,0.0,P1D,0
ESMERALD,Oriente,874080000,1066299904,914248800,0.0,2013-08-20,0.0,P1D,0
GUAVIO,Oriente,1710130500,2095258858,1760580600,0.0,2013-08-20,0.0,P1D,0
PUNCHINA,Antioquia,46963600,81086719,55009700,0.0,2013-08-19,0.0,P1D,0
CALIMA1,Valle,113065700,222285936,165777100,0.0,2013-08-19,0.0,P1D,0
GUAVIO,Oriente,1704118100,2095258858,1754568200,0.0,2013-08-19,0.0,P1D,0
ALTOANCH,Valle,25120800,35110192,32864400,0.0,2013-08-19,0.0,P1D,0
ESMERALD,Oriente,849858300,1066299904,890027100,0.0,2013-08-18,0.0,P1D,0
PUNCHINA,Antioquia,52850400,81086719,60896600,0.0,2013-08-17,0.0,P1D,0
RIOGRAN2,Antioquia,155355600,501549587,328603600,0.0,2013-08-17,0.0,P1D,0
CALIMA1,Valle,112469100,222285936,165180600,0.0,2013-08-17,0.0,P1D,0
URRA1,Caribe,112198500,192324924,159367200,0.0,2013-08-17,0.0,P1D,0
AGREGADO_SIN,Colombia,9069321800,15108790331,10206759000,665860.896,2013-08-17,665860.9,P1D,1
TRONERAS,Antioquia,51598900,63530834,80210100,0.0,2013-08-15,0.0,P1D,0
CALIMA1,Valle,112037700,222285936,164749200,0.0,2013-08-15,0.0,P1D,0
AGREGADO_SIN,Colombia,9032972300,15108790331,10170409400,1887029.448,2013-08-14,1887029.45,P1D,1
CHUZA,Oriente,729486500,965052668,787031500,0.0,2013-08-14,0.0,P1D,0
PORCE2,Antioquia,31142000,139961544,101520800,0.0,2013-08-14,0.0,,0
MIRAFLOR,Antioquia,119220700,304368133,135183000,0.0,2013-08-14,0.0,P1D,0
PRADO,Centro,31205900,59469968,75644300,0.0,2013-08-14,0.0,P1D,0
ALTOANCH,Valle,19954300,35110192,27697900,0.0,2013-08-13,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2647880200,3992426064,2647880200,0.0,2013-08-13,0.0,P1D,0
PORCE3,Antioquia,25906500,108095201,50934300,0.0,2013-08-11,0.0,P1D,0
CALIMA1,Valle,111185600,222285936,163897000,0.0,2013-08-10,0.0,P1D,0
PORCE3,Antioquia,41127200,108095201,66155000,0.0,2013-08-10,0.0,P1D,0
CALIMA1,Valle,110844700,222285936,163556100,0.0,2013-08-09,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2650205100,3992426064,2650205100,0.0,2013-08-09,0.0,P1D,0
PLAYAS,Antioquia,82181700,98513081,119949300,0.0,2013-08-07,0.0,P1D,0
MIRAFLOR,Antioquia,107929100,304368133,123891500,0.0,2013-08-07,0.0,P1D,0
RIOGRAN2,Antioquia,124563200,501549587,297811200,0.0,2013-08-07,0.0,P1D,0
PENOL,Antioquia,1699403000,4113703610,1980164300,0.0,2013-08-07,0.0,P1D,0
PRADO,Centro,30212100,59469968,74650500,0.0,2013-08-07,0.0,P1D,0
TRONERAS,Antioquia,5378100,63530834,33989300,0.0,2013-08-07,0.0,P1D,0
PUNCHINA,Antioquia,36064600,81086719,44110800,0.0,2013-10-06,0.0,P1D,0
MUNA,Centro,43384300,56025812,45087700,0.0,2013-10-06,0.0,P1D,0
PORCE2,Antioquia,33999900,139961544,104378700,0.0,2013-10-06,0.0,,0
BETANIA,Centro,82269600,140252238,168605600,0.0,2013-10-06,0.0,,0
AGREGADO_SIN,Colombia,9726045100,15116888967,10864403800,0.0,2013-10-05,0.0,P1D,0
MIEL1,Caldas,152715300,243359562,180415700,0.0,2013-10-05,0.0,P1D,0
BETANIA,Centro,86318600,140252238,172654600,0.0,2013-10-04,0.0,,0
AGREGADO_SIN,Colombia,9488427800,15116888967,10626786800,0.0,2013-10-03,0.0,P1D,0
URRA1,Caribe,154091500,192324924,201260100,0.0,2013-10-03,0.0,P1D,0
ESMERALD,Oriente,967781400,1066299904,1007950200,0.0,2013-10-03,0.0,P1D,0
SALVAJIN,Valle,54164200,192899152,79704600,0.0,2013-10-02,0.0,P1D,0
SANLOREN,Antioquia,278195900,445314980,335245500,0.0,2013-10-02,0.0,P1D,0
URRA1,Caribe,150541000,192324924,197709700,0.0,2013-10-02,0.0,P1D,0
PRADO,Centro,18082700,59469968,62521100,0.0,2013-10-02,0.0,P1D,0
PORCE2,Antioquia,6838900,139961544,77217600,0.0,2013-10-02,0.0,,0
PORCE2,Antioquia,27326100,139961544,97704800,0.0,2013-10-01,0.0,,0
RIOGRAN2,Antioquia,137193800,501549587,310441800,0.0,2013-09-30,0.0,P1D,0
PLAYAS,Antioquia,64285200,98513081,102052800,0.0,2013-09-30,0.0,P1D,0
SALVAJIN,Valle,58141800,192899152,83682200,0.0,2013-09-30,0.0,P1D,0
MUNA,Centro,30314700,56025812,32018000,0.0,2013-09-30,0.0,P1D,0
ALTOANCH,Valle,8418600,35110192,16162200,0.0,2013-09-29,0.0,P1D,0
AGREGADO_SIN,Colombia,9494173000,15116888967,10632532000,0.0,2013-09-29,0.0,P1D,0
MUNA,Centro,34701900,56025812,36405300,0.0,2013-09-28,0.0,P1D,0
BETANIA,Centro,79927000,140252238,166263000,0.0,2013-09-28,0.0,,0
ALTOANCH,Valle,5412000,35110192,13155600,0.0,2013-09-27,0.0,P1D,0
ESMERALD,Oriente,970830900,1066299904,1010999800,0.0,2013-09-27,0.0,P1D,0
CALIMA1,Valle,118258500,222285936,170969900,0.0,2013-09-27,0.0,P1D,0
MIEL1,Caldas,139076700,243359562,166777200,0.0,2013-09-27,0.0,P1D,0
PORCE2,Antioquia,17582200,139961544,87960900,0.0,2013-09-26,0.0,,0
PENOL,Antioquia,2061784700,4113703610,2342545900,0.0,2013-09-25,0.0,P1D,0
ALTOANCH,Valle,5596000,35110192,13339700,0.0,2013-09-25,0.0,P1D,0
TRONERAS,Antioquia,17746600,63530834,46357800,0.0,2013-09-25,0.0,P1D,0
RIOGRAN2,Antioquia,149413200,501549587,322661300,0.0,2013-09-25,0.0,P1D,0
CALIMA1,Valle,118956200,222285936,171667600,0.0,2013-09-24,0.0,P1D,0
CHUZA,Oriente,698412200,965052668,755957200,0.0,2013-09-24,0.0,P1D,0
MIEL1,Caldas,147477600,243359562,175178100,0.0,2013-09-23,0.0,P1D,0
ESMERALD,Oriente,984524900,1066299904,1024693700,0.0,2013-09-23,0.0,P1D,0
PORCE2,Antioquia,9449200,139961544,79827900,0.0,2013-09-23,0.0,,0
AGREGADO_SIN,Colombia,9614757700,15116888967,10753116300,0.0,2013-09-22,0.0,P1D,0
